,Step,Mean return,Success rate,Mean episode length
58,590000,-100.0,0.0,100.0
59,600000,-102.0,0.0,100.0
60,610000,-100.0,0.0,100.0
61,620000,-106.0,0.0,100.0
62,630000,-102.0,0.0,100.0
63,640000,-100.0,0.0,100.0
64,650000,-100.0,0.0,100.0
65,660000,-100.0,0.0,100.0
66,670000,-100.0,0.0,100.0
67,680000,-100.0,0.0,100.0
68,690000,-100.0,0.0,100.0
69,700000,-100.0,0.0,100.0
70,710000,-100.0,0.0,100.0
71,720000,-100.0,0.0,100.0
72,730000,-100.0,0.0,100.0
73,740000,-100.0,0.0,100.0
74,750000,-100.0,0.0,100.0
75,760000,-100.0,0.0,100.0
76,770000,-100.0,0.0,100.0
77,780000,-100.0,0.0,100.0
78,790000,-102.0,0.0,100.0
79,800000,-100.0,0.0,100.0
80,810000,-100.0,0.0,100.0
81,820000,-100.0,0.0,100.0
82,830000,-102.0,0.0,100.0
83,840000,-102.0,0.0,100.0
84,850000,-100.0,0.0,100.0
85,860000,-102.0,0.0,100.0
86,870000,-102.0,0.0,100.0
87,880000,-100.0,0.0,100.0
88,890000,-100.0,0.0,100.0
89,900000,-100.0,0.0,100.0
90,910000,-100.0,0.0,100.0
91,920000,-102.0,0.0,100.0
92,930000,-100.0,0.0,100.0
93,940000,-106.0,0.0,100.0
94,950000,-100.0,0.0,100.0
95,960000,-100.0,0.0,100.0
96,970000,-102.0,0.0,100.0
97,980000,-100.0,0.0,100.0
98,990000,-100.0,0.0,100.0
99,1000000,-100.0,0.0,100.0
100,1010000,-102.0,0.0,100.0
101,1020000,-102.0,0.0,100.0
102,1030000,-102.0,0.0,100.0
103,1040000,-102.0,0.0,100.0
104,1050000,-100.0,0.0,100.0
105,1060000,-104.0,0.0,100.0
106,1070000,-100.0,0.0,100.0
107,1080000,-102.0,0.0,100.0
108,1090000,-108.0,0.0,100.0
109,1100000,-100.0,0.0,100.0
110,1110000,-100.0,0.0,100.0
111,1120000,-102.0,0.0,100.0
112,1130000,-106.0,0.0,100.0
113,1140000,-100.0,0.0,100.0
114,1150000,-108.0,0.0,100.0
115,1160000,-100.0,0.0,100.0
116,1170000,-100.0,0.0,100.0
117,1180000,-100.0,0.0,100.0
118,1190000,-108.0,0.0,100.0
119,1200000,-100.0,0.0,100.0
120,1210000,-100.0,0.0,100.0
121,1220000,-100.0,0.0,100.0
122,1230000,-104.0,0.0,100.0
123,1240000,-104.0,0.0,100.0
124,1250000,-104.0,0.0,100.0
125,1260000,-102.0,0.0,100.0
126,1270000,-100.0,0.0,100.0
127,1280000,-100.0,0.0,100.0
128,1290000,-100.0,0.0,100.0
129,1300000,-102.0,0.0,100.0
130,1310000,-100.0,0.0,100.0
131,1320000,-100.0,0.0,100.0
132,1330000,-100.0,0.0,100.0
133,1340000,-100.0,0.0,100.0
134,1350000,-106.0,0.0,100.0
135,1360000,-100.0,0.0,100.0
136,1370000,-102.0,0.0,100.0
137,1380000,-102.0,0.0,100.0
138,1390000,-100.0,0.0,100.0
139,1400000,-102.0,0.0,100.0
140,1410000,-100.0,0.0,100.0
141,1420000,-102.0,0.0,100.0
142,1430000,-100.0,0.0,100.0
143,1440000,-100.0,0.0,100.0
144,1450000,-100.0,0.0,100.0
145,1460000,-102.0,0.0,100.0
146,1470000,-100.0,0.0,100.0
147,1480000,-102.0,0.0,100.0
148,1490000,-100.0,0.0,100.0
149,1500000,-100.0,0.0,100.0
150,1510000,-102.0,0.0,100.0
151,1520000,-102.0,0.0,100.0
152,1530000,-100.0,0.0,100.0
153,1540000,-102.0,0.0,100.0
154,1550000,-102.0,0.0,100.0
155,1560000,-100.0,0.0,100.0
156,1570000,-106.0,0.0,100.0
157,1580000,-100.0,0.0,100.0
158,1590000,-100.0,0.0,100.0
159,1600000,-102.0,0.0,100.0
160,1610000,-100.0,0.0,100.0
161,1620000,-100.0,0.0,100.0
162,1630000,-102.0,0.0,100.0
163,1640000,-100.0,0.0,100.0
164,1650000,-100.0,0.0,100.0
165,1660000,-100.0,0.0,100.0
166,1670000,-100.0,0.0,100.0
167,1680000,-102.0,0.0,100.0
168,1690000,-100.0,0.0,100.0
169,1700000,-104.0,0.0,100.0
170,1710000,-120.0,0.0,100.0
171,1720000,-100.0,0.0,100.0
172,1730000,-102.0,0.0,100.0
173,1740000,-100.0,0.0,100.0
174,1750000,-100.0,0.0,100.0
175,1760000,-100.0,0.0,100.0
176,1770000,-106.0,0.0,100.0
177,1780000,-100.0,0.0,100.0
178,1790000,-100.0,0.0,100.0
179,1800000,-100.0,0.0,100.0
180,1810000,-102.0,0.0,100.0
181,1820000,-100.0,0.0,100.0
182,1830000,-100.0,0.0,100.0
183,1840000,-100.0,0.0,100.0
184,1850000,-100.0,0.0,100.0
185,1860000,-100.0,0.0,100.0
186,1870000,-100.0,0.0,100.0
187,1880000,-100.0,0.0,100.0
188,1890000,-100.0,0.0,100.0
189,1900000,-108.0,0.0,100.0
190,1910000,-100.0,0.0,100.0
191,1920000,-100.0,0.0,100.0
192,1930000,-104.0,0.0,100.0
193,1940000,-102.0,0.0,100.0
194,1950000,-104.0,0.0,100.0
195,1960000,-104.0,0.0,100.0
196,1970000,-100.0,0.0,100.0
197,1980000,-108.0,0.0,100.0
198,1990000,-102.0,0.0,100.0
199,2000000,-102.0,0.0,100.0
200,2010000,-100.0,0.0,100.0
201,2020000,-102.0,0.0,100.0
202,2030000,-100.0,0.0,100.0
203,2040000,-100.0,0.0,100.0
204,2050000,-100.0,0.0,100.0
205,2060000,-102.0,0.0,100.0
206,2070000,-100.0,0.0,100.0
207,2080000,-100.0,0.0,100.0
208,2090000,-100.0,0.0,100.0
209,2100000,-100.0,0.0,100.0
210,2110000,-104.0,0.0,100.0
211,2120000,-100.0,0.0,100.0
212,2130000,-100.0,0.0,100.0
213,2140000,-100.0,0.0,100.0
214,2150000,-100.0,0.0,100.0
215,2160000,-104.0,0.0,100.0
216,2170000,-100.0,0.0,100.0
217,2180000,-100.0,0.0,100.0
218,2190000,-100.0,0.0,100.0
219,2200000,-100.0,0.0,100.0
220,2210000,-100.0,0.0,100.0
221,2220000,-106.0,0.0,100.0
222,2230000,-102.0,0.0,100.0
223,2240000,-100.0,0.0,100.0
224,2250000,-100.0,0.0,100.0
225,2260000,-108.0,0.0,100.0
226,2270000,-100.0,0.0,100.0
227,2280000,-100.0,0.0,100.0
228,2290000,-100.0,0.0,100.0
229,2300000,-100.0,0.0,100.0
230,2310000,-100.0,0.0,100.0
231,2320000,-104.0,0.0,100.0
232,2330000,-100.0,0.0,100.0
233,2340000,-104.0,0.0,100.0
234,2350000,-100.0,0.0,100.0
235,2360000,-100.0,0.0,100.0
236,2370000,-104.0,0.0,100.0
237,2380000,-104.0,0.0,100.0
238,2390000,-102.0,0.0,100.0
239,2400000,-100.0,0.0,100.0
240,2410000,-100.0,0.0,100.0
241,2420000,-102.0,0.0,100.0
242,2430000,-102.0,0.0,100.0
243,2440000,-108.0,0.0,100.0
244,2450000,-108.0,0.0,100.0
245,2460000,-108.0,0.0,100.0
246,2470000,-100.0,0.0,100.0
247,2480000,-100.0,0.0,100.0
248,2490000,-100.0,0.0,100.0
249,2500000,-100.0,0.0,100.0
250,2510000,-100.0,0.0,100.0
251,2520000,-100.0,0.0,100.0
252,2530000,-100.0,0.0,100.0
253,2540000,-100.0,0.0,100.0
254,2550000,-100.0,0.0,100.0
255,2560000,-100.0,0.0,100.0
256,2570000,-104.0,0.0,100.0
257,2580000,-102.0,0.0,100.0
258,2590000,-100.0,0.0,100.0
259,2600000,-100.0,0.0,100.0
260,2610000,-100.0,0.0,100.0
261,2620000,-100.0,0.0,100.0
262,2630000,-100.0,0.0,100.0
263,2640000,-100.0,0.0,100.0
264,2650000,-100.0,0.0,100.0
265,2660000,-102.0,0.0,100.0
266,2670000,-102.0,0.0,100.0
267,2680000,-100.0,0.0,100.0
268,2690000,-106.0,0.0,100.0
269,2700000,-102.0,0.0,100.0
270,2710000,-100.0,0.0,100.0
271,2720000,-100.0,0.0,100.0
272,2730000,-100.0,0.0,100.0
273,2740000,-102.0,0.0,100.0
274,2750000,-100.0,0.0,100.0
275,2760000,-100.0,0.0,100.0
276,2770000,-102.0,0.0,100.0
277,2780000,-100.0,0.0,100.0
278,2790000,-102.0,0.0,100.0
279,2800000,-100.0,0.0,100.0
280,2810000,-100.0,0.0,100.0
281,2820000,-100.0,0.0,100.0
282,2830000,-100.0,0.0,100.0
283,2840000,-100.0,0.0,100.0
284,2850000,-102.0,0.0,100.0
285,2860000,-100.0,0.0,100.0
286,2870000,-100.0,0.0,100.0
287,2880000,-100.0,0.0,100.0
288,2890000,-100.0,0.0,100.0
289,2900000,-100.0,0.0,100.0
290,2910000,-100.0,0.0,100.0
291,2920000,-106.0,0.0,100.0
292,2930000,-100.0,0.0,100.0
293,2940000,-100.0,0.0,100.0
294,2950000,-100.0,0.0,100.0
295,2960000,-100.0,0.0,100.0
296,2970000,-100.0,0.0,100.0
297,2980000,-100.0,0.0,100.0
298,2990000,-100.0,0.0,100.0
299,3000000,-100.0,0.0,100.0
300,3010000,-104.0,0.0,100.0
301,3020000,-102.0,0.0,100.0
302,3030000,-100.0,0.0,100.0
303,3040000,-100.0,0.0,100.0
304,3050000,-100.0,0.0,100.0
305,3060000,-100.0,0.0,100.0
306,3070000,-100.0,0.0,100.0
307,3080000,-100.0,0.0,100.0
308,3090000,-100.0,0.0,100.0
309,3100000,-100.0,0.0,100.0
310,3110000,-100.0,0.0,100.0
311,3120000,-100.0,0.0,100.0
312,3130000,-100.0,0.0,100.0
313,3140000,-100.0,0.0,100.0
314,3150000,-100.0,0.0,100.0
315,3160000,-100.0,0.0,100.0
316,3170000,-100.0,0.0,100.0
317,3180000,-100.0,0.0,100.0
318,3190000,-100.0,0.0,100.0
319,3200000,-100.0,0.0,100.0
320,3210000,-102.0,0.0,100.0
321,3220000,-100.0,0.0,100.0
322,3230000,-100.0,0.0,100.0
323,3240000,-100.0,0.0,100.0
324,3250000,-100.0,0.0,100.0
325,3260000,-100.0,0.0,100.0
326,3270000,-100.0,0.0,100.0
327,3280000,-100.0,0.0,100.0
328,3290000,-102.0,0.0,100.0
329,3300000,-100.0,0.0,100.0
330,3310000,-100.0,0.0,100.0
331,3320000,-104.0,0.0,100.0
332,3330000,-100.0,0.0,100.0
333,3340000,-100.0,0.0,100.0
334,3350000,-100.0,0.0,100.0
335,3360000,-100.0,0.0,100.0
336,3370000,-100.0,0.0,100.0
337,3380000,-100.0,0.0,100.0
338,3390000,-100.0,0.0,100.0
339,3400000,-100.0,0.0,100.0
340,3410000,-100.0,0.0,100.0
341,3420000,-100.0,0.0,100.0
342,3430000,-100.0,0.0,100.0
343,3440000,-100.0,0.0,100.0
344,3450000,-100.0,0.0,100.0
345,3460000,-100.0,0.0,100.0
346,3470000,-100.0,0.0,100.0
347,3480000,-100.0,0.0,100.0
348,3490000,-100.0,0.0,100.0
349,3500000,-100.0,0.0,100.0
350,3510000,-100.0,0.0,100.0
351,3520000,-100.0,0.0,100.0
352,3530000,-100.0,0.0,100.0
353,3540000,-100.0,0.0,100.0
354,3550000,-100.0,0.0,100.0
355,3560000,-100.0,0.0,100.0
356,3570000,-100.0,0.0,100.0
357,3580000,-100.0,0.0,100.0
358,3590000,-100.0,0.0,100.0
359,3600000,-100.0,0.0,100.0
360,3610000,-100.0,0.0,100.0
361,3620000,-102.0,0.0,100.0
362,3630000,-100.0,0.0,100.0
363,3640000,-100.0,0.0,100.0
364,3650000,-100.0,0.0,100.0
365,3660000,-100.0,0.0,100.0
366,3670000,-102.0,0.0,100.0
367,3680000,-100.0,0.0,100.0
368,3690000,-100.0,0.0,100.0
369,3700000,-100.0,0.0,100.0
370,3710000,-100.0,0.0,100.0
371,3720000,-100.0,0.0,100.0
372,3730000,-100.0,0.0,100.0
373,3740000,-100.0,0.0,100.0
374,3750000,-100.0,0.0,100.0
375,3760000,-100.0,0.0,100.0
376,3770000,-100.0,0.0,100.0
377,3780000,-100.0,0.0,100.0
378,3790000,-100.0,0.0,100.0
379,3800000,-100.0,0.0,100.0
380,3810000,-100.0,0.0,100.0
381,3820000,-104.0,0.0,100.0
382,3830000,-100.0,0.0,100.0
383,3840000,-100.0,0.0,100.0
384,3850000,-100.0,0.0,100.0
385,3860000,-100.0,0.0,100.0
386,3870000,-100.0,0.0,100.0
387,3880000,-100.0,0.0,100.0
388,3890000,-100.0,0.0,100.0
389,3900000,-110.0,0.0,100.0
390,3910000,-100.0,0.0,100.0
391,3920000,-100.0,0.0,100.0
392,3930000,-100.0,0.0,100.0
393,3940000,-100.0,0.0,100.0
394,3950000,-100.0,0.0,100.0
395,3960000,39.0,1.0,61.0
396,3970000,-100.0,0.0,100.0
397,3980000,6.0,1.0,92.0
398,3990000,-100.0,0.0,100.0
399,4000000,-100.0,0.0,100.0
400,4010000,25.0,1.0,75.0
401,4020000,-100.0,0.0,100.0
402,4030000,-100.0,0.0,100.0
403,4040000,-100.0,0.0,100.0
404,4050000,-100.0,0.0,100.0
405,4060000,-100.0,0.0,100.0
406,4070000,-100.0,0.0,100.0
407,4080000,-100.0,0.0,100.0
408,4090000,-100.0,0.0,100.0
409,4100000,-100.0,0.0,100.0
410,4110000,-100.0,0.0,100.0
411,4120000,-100.0,0.0,100.0
412,4130000,-100.0,0.0,100.0
413,4140000,-104.0,0.0,100.0
414,4150000,-100.0,0.0,100.0
415,4160000,16.0,1.0,84.0
416,4170000,-100.0,0.0,100.0
417,4180000,-100.0,0.0,100.0
418,4190000,-104.0,0.0,100.0
419,4200000,-100.0,0.0,100.0
420,4210000,-100.0,0.0,100.0
421,4220000,-100.0,0.0,100.0
422,4230000,-100.0,0.0,100.0
423,4240000,-100.0,0.0,100.0
424,4250000,-100.0,0.0,100.0
425,4260000,-100.0,0.0,100.0
426,4270000,-100.0,0.0,100.0
427,4280000,-100.0,0.0,100.0
428,4290000,-100.0,0.0,100.0
429,4300000,-100.0,0.0,100.0
430,4310000,-100.0,0.0,100.0
431,4320000,-100.0,0.0,100.0
432,4330000,-100.0,0.0,100.0
433,4340000,-102.0,0.0,100.0
434,4350000,-100.0,0.0,100.0
435,4360000,-100.0,0.0,100.0
436,4370000,-100.0,0.0,100.0
437,4380000,-100.0,0.0,100.0
438,4390000,-100.0,0.0,100.0
439,4400000,64.0,1.0,36.0
440,4410000,-100.0,0.0,100.0
441,4420000,13.0,1.0,85.0
442,4430000,-100.0,0.0,100.0
443,4440000,-100.0,0.0,100.0
444,4450000,-100.0,0.0,100.0
445,4460000,-100.0,0.0,100.0
446,4470000,55.0,1.0,45.0
447,4480000,54.0,1.0,46.0
448,4490000,-100.0,0.0,100.0
449,4500000,-100.0,0.0,100.0
450,4510000,-100.0,0.0,100.0
451,4520000,67.0,1.0,33.0
452,4530000,-100.0,0.0,100.0
453,4540000,-104.0,0.0,100.0
454,4550000,-102.0,0.0,100.0
455,4560000,-100.0,0.0,100.0
456,4570000,-100.0,0.0,100.0
457,4580000,-100.0,0.0,100.0
458,4590000,43.0,1.0,57.0
459,4600000,-100.0,0.0,100.0
460,4610000,-100.0,0.0,100.0
461,4620000,52.0,1.0,48.0
462,4630000,-100.0,0.0,100.0
463,4640000,-100.0,0.0,100.0
464,4650000,47.0,1.0,53.0
465,4660000,-100.0,0.0,100.0
466,4670000,-100.0,0.0,100.0
467,4680000,-100.0,0.0,100.0
468,4690000,-100.0,0.0,100.0
469,4700000,-100.0,0.0,100.0
470,4710000,-100.0,0.0,100.0
471,4720000,-102.0,0.0,100.0
472,4730000,26.0,1.0,74.0
473,4740000,-106.0,0.0,100.0
474,4750000,-100.0,0.0,100.0
475,4760000,-100.0,0.0,100.0
476,4770000,60.0,1.0,40.0
477,4780000,-100.0,0.0,100.0
478,4790000,-102.0,0.0,100.0
479,4800000,34.0,1.0,66.0
480,4810000,-100.0,0.0,100.0
481,4820000,59.0,1.0,41.0
482,4830000,35.0,1.0,65.0
483,4840000,-100.0,0.0,100.0
484,4850000,-100.0,0.0,100.0
485,4860000,-100.0,0.0,100.0
486,4870000,-100.0,0.0,100.0
487,4880000,26.0,1.0,74.0
488,4890000,-100.0,0.0,100.0
489,4900000,-100.0,0.0,100.0
490,4910000,-100.0,0.0,100.0
491,4920000,-100.0,0.0,100.0
492,4930000,24.0,1.0,76.0
493,4940000,-100.0,0.0,100.0
494,4950000,-100.0,0.0,100.0
495,4960000,-100.0,0.0,100.0
496,4970000,-100.0,0.0,100.0
497,4980000,-100.0,0.0,100.0
498,4990000,-100.0,0.0,100.0
499,5000000,41.0,1.0,59.0
500,5010000,-100.0,0.0,100.0
501,5020000,52.0,1.0,48.0
502,5030000,-100.0,0.0,100.0
503,5040000,-100.0,0.0,100.0
504,5050000,58.0,1.0,42.0
505,5060000,3.0,1.0,95.0
506,5070000,57.0,1.0,43.0
507,5080000,-104.0,0.0,100.0
508,5090000,46.0,1.0,54.0
509,5100000,-100.0,0.0,100.0
510,5110000,-100.0,0.0,100.0
511,5120000,-102.0,0.0,100.0
512,5130000,-100.0,0.0,100.0
513,5140000,-100.0,0.0,100.0
514,5150000,61.0,1.0,39.0
515,5160000,-102.0,0.0,100.0
516,5170000,-100.0,0.0,100.0
517,5180000,-100.0,0.0,100.0
518,5190000,-100.0,0.0,100.0
519,5200000,-100.0,0.0,100.0
520,5210000,-100.0,0.0,100.0
521,5220000,-100.0,0.0,100.0
522,5230000,41.0,1.0,59.0
523,5240000,-100.0,0.0,100.0
524,5250000,-100.0,0.0,100.0
525,5260000,-100.0,0.0,100.0
526,5270000,-100.0,0.0,100.0
527,5280000,-100.0,0.0,100.0
528,5290000,-100.0,0.0,100.0
529,5300000,-100.0,0.0,100.0
530,5310000,69.0,1.0,31.0
531,5320000,-102.0,0.0,100.0
532,5330000,-100.0,0.0,100.0
533,5340000,-100.0,0.0,100.0
534,5350000,-100.0,0.0,100.0
535,5360000,-100.0,0.0,100.0
536,5370000,20.0,1.0,80.0
537,5380000,-100.0,0.0,100.0
538,5390000,68.0,1.0,32.0
539,5400000,-100.0,0.0,100.0
540,5410000,-100.0,0.0,100.0
541,5420000,-100.0,0.0,100.0
542,5430000,39.0,1.0,61.0
543,5440000,-100.0,0.0,100.0
544,5450000,-100.0,0.0,100.0
545,5460000,-102.0,0.0,100.0
546,5470000,-100.0,0.0,100.0
547,5480000,-100.0,0.0,100.0
548,5490000,51.0,1.0,49.0
549,5500000,-100.0,0.0,100.0
550,5510000,-100.0,0.0,100.0
551,5520000,-100.0,0.0,100.0
552,5530000,-100.0,0.0,100.0
553,5540000,-100.0,0.0,100.0
554,5550000,-108.0,0.0,100.0
555,5560000,-100.0,0.0,100.0
556,5570000,50.0,1.0,50.0
557,5580000,-100.0,0.0,100.0
558,5590000,56.0,1.0,44.0
559,5600000,16.0,1.0,84.0
560,5610000,-100.0,0.0,100.0
561,5620000,56.0,1.0,44.0
562,5630000,-100.0,0.0,100.0
563,5640000,-104.0,0.0,100.0
564,5650000,-100.0,0.0,100.0
565,5660000,59.0,1.0,41.0
566,5670000,-100.0,0.0,100.0
567,5680000,-100.0,0.0,100.0
568,5690000,-100.0,0.0,100.0
569,5700000,-100.0,0.0,100.0
570,5710000,-100.0,0.0,100.0
571,5720000,-100.0,0.0,100.0
572,5730000,52.0,1.0,48.0
573,5740000,-104.0,0.0,100.0
574,5750000,-100.0,0.0,100.0
575,5760000,-100.0,0.0,100.0
576,5770000,-100.0,0.0,100.0
577,5780000,-100.0,0.0,100.0
578,5790000,-100.0,0.0,100.0
579,5800000,58.0,1.0,42.0
580,5810000,-100.0,0.0,100.0
581,5820000,-100.0,0.0,100.0
582,5830000,-100.0,0.0,100.0
583,5840000,-100.0,0.0,100.0
584,5850000,-100.0,0.0,100.0
585,5860000,-104.0,0.0,100.0
586,5870000,-100.0,0.0,100.0
587,5880000,-100.0,0.0,100.0
588,5890000,-102.0,0.0,100.0
589,5900000,39.0,1.0,61.0
590,5910000,-100.0,0.0,100.0
591,5920000,-100.0,0.0,100.0
592,5930000,-100.0,0.0,100.0
593,5940000,-102.0,0.0,100.0
594,5950000,-100.0,0.0,100.0
595,5960000,28.0,1.0,72.0
596,5970000,-100.0,0.0,100.0
597,5980000,-100.0,0.0,100.0
598,5990000,56.0,1.0,44.0
599,6000000,27.0,1.0,73.0
600,6010000,-100.0,0.0,100.0
601,6020000,-104.0,0.0,100.0
602,6030000,-100.0,0.0,100.0
603,6040000,-100.0,0.0,100.0
604,6050000,-100.0,0.0,100.0
605,6060000,-100.0,0.0,100.0
606,6070000,-100.0,0.0,100.0
607,6080000,-100.0,0.0,100.0
608,6090000,35.0,1.0,65.0
609,6100000,-100.0,0.0,100.0
610,6110000,-100.0,0.0,100.0
611,6120000,-100.0,0.0,100.0
612,6130000,-100.0,0.0,100.0
613,6140000,-102.0,0.0,100.0
614,6150000,-100.0,0.0,100.0
615,6160000,38.0,1.0,62.0
616,6170000,-100.0,0.0,100.0
617,6180000,54.0,1.0,46.0
618,6190000,-100.0,0.0,100.0
619,6200000,-100.0,0.0,100.0
620,6210000,-100.0,0.0,100.0
621,6220000,-100.0,0.0,100.0
622,6230000,23.0,1.0,77.0
623,6240000,-100.0,0.0,100.0
624,6250000,48.0,1.0,52.0
625,6260000,36.0,1.0,64.0
626,6270000,-100.0,0.0,100.0
627,6280000,-100.0,0.0,100.0
628,6290000,-100.0,0.0,100.0
629,6300000,-100.0,0.0,100.0
630,6310000,-100.0,0.0,100.0
631,6320000,-100.0,0.0,100.0
632,6330000,52.0,1.0,44.0
633,6340000,30.0,1.0,70.0
634,6350000,-100.0,0.0,100.0
635,6360000,-100.0,0.0,100.0
636,6370000,-100.0,0.0,100.0
637,6380000,-100.0,0.0,100.0
638,6390000,-100.0,0.0,100.0
639,6400000,-100.0,0.0,100.0
640,6410000,15.0,1.0,85.0
641,6420000,-102.0,0.0,100.0
642,6430000,-100.0,0.0,100.0
643,6440000,-100.0,0.0,100.0
644,6450000,-100.0,0.0,100.0
645,6460000,-102.0,0.0,100.0
646,6470000,16.0,1.0,84.0
647,6480000,48.0,1.0,52.0
648,6490000,21.0,1.0,79.0
649,6500000,37.0,1.0,63.0
650,6510000,-100.0,0.0,100.0
651,6520000,-100.0,0.0,100.0
652,6530000,24.0,1.0,76.0
653,6540000,-102.0,0.0,100.0
654,6550000,-100.0,0.0,100.0
655,6560000,-100.0,0.0,100.0
656,6570000,33.0,1.0,67.0
657,6580000,-100.0,0.0,100.0
658,6590000,-100.0,0.0,100.0
659,6600000,-100.0,0.0,100.0
660,6610000,-100.0,0.0,100.0
661,6620000,-100.0,0.0,100.0
662,6630000,-100.0,0.0,100.0
663,6640000,-100.0,0.0,100.0
664,6650000,46.0,1.0,54.0
665,6660000,46.0,1.0,54.0
666,6670000,-100.0,0.0,100.0
667,6680000,-102.0,0.0,100.0
668,6690000,-100.0,0.0,100.0
669,6700000,-100.0,0.0,100.0
670,6710000,-104.0,0.0,100.0
671,6720000,-100.0,0.0,100.0
672,6730000,-100.0,0.0,100.0
673,6740000,24.0,1.0,76.0
674,6750000,-106.0,0.0,100.0
675,6760000,-100.0,0.0,100.0
676,6770000,-100.0,0.0,100.0
677,6780000,-100.0,0.0,100.0
678,6790000,-100.0,0.0,100.0
679,6800000,-100.0,0.0,100.0
680,6810000,-100.0,0.0,100.0
681,6820000,-100.0,0.0,100.0
682,6830000,-100.0,0.0,100.0
683,6840000,-100.0,0.0,100.0
684,6850000,-100.0,0.0,100.0
685,6860000,-100.0,0.0,100.0
686,6870000,-100.0,0.0,100.0
687,6880000,-100.0,0.0,100.0
688,6890000,46.0,1.0,54.0
689,6900000,-102.0,0.0,100.0
690,6910000,-100.0,0.0,100.0
691,6920000,35.0,1.0,65.0
692,6930000,56.0,1.0,44.0
693,6940000,-100.0,0.0,100.0
694,6950000,-100.0,0.0,100.0
695,6960000,-100.0,0.0,100.0
696,6970000,-100.0,0.0,100.0
697,6980000,-100.0,0.0,100.0
698,6990000,40.0,1.0,60.0
699,7000000,-100.0,0.0,100.0
700,7010000,3.0,1.0,97.0
701,7020000,-100.0,0.0,100.0
702,7030000,-100.0,0.0,100.0
703,7040000,-100.0,0.0,100.0
704,7050000,-100.0,0.0,100.0
705,7060000,-100.0,0.0,100.0
706,7070000,-100.0,0.0,100.0
707,7080000,-100.0,0.0,100.0
708,7090000,-100.0,0.0,100.0
709,7100000,-100.0,0.0,100.0
710,7110000,-102.0,0.0,100.0
711,7120000,-100.0,0.0,100.0
712,7130000,-100.0,0.0,100.0
713,7140000,-100.0,0.0,100.0
714,7150000,-100.0,0.0,100.0
715,7160000,-100.0,0.0,100.0
716,7170000,-100.0,0.0,100.0
717,7180000,-102.0,0.0,100.0
718,7190000,24.0,1.0,76.0
719,7200000,-102.0,0.0,100.0
720,7210000,-100.0,0.0,100.0
721,7220000,-100.0,0.0,100.0
722,7230000,-100.0,0.0,100.0
723,7240000,-100.0,0.0,100.0
724,7250000,-100.0,0.0,100.0
725,7260000,-100.0,0.0,100.0
726,7270000,-100.0,0.0,100.0
727,7280000,-100.0,0.0,100.0
728,7290000,-100.0,0.0,100.0
729,7300000,-100.0,0.0,100.0
730,7310000,-100.0,0.0,100.0
731,7320000,-102.0,0.0,100.0
732,7330000,38.0,1.0,62.0
733,7340000,-100.0,0.0,100.0
734,7350000,-100.0,0.0,100.0
735,7360000,-100.0,0.0,100.0
736,7370000,-100.0,0.0,100.0
737,7380000,45.0,1.0,55.0
738,7390000,-100.0,0.0,100.0
739,7400000,-100.0,0.0,100.0
740,7410000,23.0,1.0,77.0
741,7420000,-100.0,0.0,100.0
742,7430000,-100.0,0.0,100.0
